Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
body-tule-lancamento,,,,,,,,,Marrom,,,M - ( 38 a 40 ),,,,,,0.0,,0,deny,manual,29.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/bd65d76f-8631-443d-b6a0-477c144b9029_600x800_fill_ffffff.webp?v=1787586781,kg,,,
body-tule-lancamento,,,,,,,,,Marrom,,,G - ( 42 a 44 ),,,,,,0.0,,0,deny,manual,29.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/bd65d76f-8631-443d-b6a0-477c144b9029_600x800_fill_ffffff.webp?v=1787586781,kg,,,
body-tule-lancamento,,,,,,,,,Marrom,,,GG - ( 46 a 48 ),,,,,,0.0,,0,deny,manual,29.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/bd65d76f-8631-443d-b6a0-477c144b9029_600x800_fill_ffffff.webp?v=1787586781,kg,,,
body-tule-lancamento,,,,,,,,,Marrom,,,EXG - ( 50 a 52 ),,,,,,0.0,,0,deny,manual,29.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/bd65d76f-8631-443d-b6a0-477c144b9029_600x800_fill_ffffff.webp?v=1787586781,kg,,,
body-simples-com-brilho-lancamento,Body Simples Com Brilho - LANÇAMENTO,"<table height=""30""></table>
<p> </p>
<p><span>Para um visual sofisticado com toque de glamour, o </span><b><em>Body Simples Com Brilho</em></b><span> é a escolha perfeita. Confeccionado em tecido de alta elasticidade e com modelagem ajustada ao corpo, ele valoriza a silhueta e oferece conforto ao vestir. A gola alta traz elegância ao look, enquanto os detalhes em brilho conferem um ar moderno e refinado, ideal para produções noturnas ou ocasiões especiais.</span><br><br><b>Tecido</b><span>: Suplex</span><br><br><b>Tamanho</b><span>: vestindo do 36 ao 42.</span><br><br><b>Medidas</b><span>:</span><br><span>Comprimento: 62cm / largura: 64cm / manga: 58cm</span></p>",VESTIDOS,Sem categoria,"","",true,Cor,Preto,,Tamanho,PP - ( 32 a 34 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/6e6dcbc8-f6ca-4301-b49a-e0d5a9dd783b_1600x2000_fill_ffffff.jpg?v=1787586781,1,"",false,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/6e6dcbc8-f6ca-4301-b49a-e0d5a9dd783b_1600x2000_fill_ffffff.jpg?v=1787586781,kg,,,active
body-simples-com-brilho-lancamento,,,,,,,,,Preto,,,P - ( 34 a 36 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/b2d178d9-168a-4961-87e5-a5a1bbf839a3_600x800_fill_ffffff.jpg?v=1787586779,2,"",,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/6e6dcbc8-f6ca-4301-b49a-e0d5a9dd783b_1600x2000_fill_ffffff.jpg?v=1787586781,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Preto,,,M - ( 38 a 40 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/01e648b2-db88-4705-8816-afe449faee11_600x800_fill_ffffff.webp?v=1787586780,3,"",,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/6e6dcbc8-f6ca-4301-b49a-e0d5a9dd783b_1600x2000_fill_ffffff.jpg?v=1787586781,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Preto,,,G - ( 42 a 44 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/78c579fd-7ea6-4372-bc6c-796f8074337f_600x800_fill_ffffff.webp?v=1787586780,4,"",,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/6e6dcbc8-f6ca-4301-b49a-e0d5a9dd783b_1600x2000_fill_ffffff.jpg?v=1787586781,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Preto,,,GG - ( 46 a 48 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/6e6dcbc8-f6ca-4301-b49a-e0d5a9dd783b_1600x2000_fill_ffffff.jpg?v=1787586781,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Preto,,,EXG - ( 50 a 52 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/6e6dcbc8-f6ca-4301-b49a-e0d5a9dd783b_1600x2000_fill_ffffff.jpg?v=1787586781,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Nude,,,PP - ( 32 a 34 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/b2d178d9-168a-4961-87e5-a5a1bbf839a3_600x800_fill_ffffff.jpg?v=1787586779,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Nude,,,P - ( 34 a 36 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/b2d178d9-168a-4961-87e5-a5a1bbf839a3_600x800_fill_ffffff.jpg?v=1787586779,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Nude,,,M - ( 38 a 40 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/b2d178d9-168a-4961-87e5-a5a1bbf839a3_600x800_fill_ffffff.jpg?v=1787586779,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Nude,,,G - ( 42 a 44 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/b2d178d9-168a-4961-87e5-a5a1bbf839a3_600x800_fill_ffffff.jpg?v=1787586779,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Nude,,,GG - ( 46 a 48 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/b2d178d9-168a-4961-87e5-a5a1bbf839a3_600x800_fill_ffffff.jpg?v=1787586779,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Nude,,,EXG - ( 50 a 52 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/b2d178d9-168a-4961-87e5-a5a1bbf839a3_600x800_fill_ffffff.jpg?v=1787586779,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Marrom,,,PP - ( 32 a 34 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/78c579fd-7ea6-4372-bc6c-796f8074337f_600x800_fill_ffffff.webp?v=1787586780,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Marrom,,,P - ( 34 a 36 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/78c579fd-7ea6-4372-bc6c-796f8074337f_600x800_fill_ffffff.webp?v=1787586780,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Marrom,,,M - ( 38 a 40 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/78c579fd-7ea6-4372-bc6c-796f8074337f_600x800_fill_ffffff.webp?v=1787586780,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Marrom,,,G - ( 42 a 44 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/78c579fd-7ea6-4372-bc6c-796f8074337f_600x800_fill_ffffff.webp?v=1787586780,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Marrom,,,GG - ( 46 a 48 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/78c579fd-7ea6-4372-bc6c-796f8074337f_600x800_fill_ffffff.webp?v=1787586780,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Marrom,,,EXG - ( 50 a 52 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/78c579fd-7ea6-4372-bc6c-796f8074337f_600x800_fill_ffffff.webp?v=1787586780,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Caramelo,,,PP - ( 32 a 34 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/01e648b2-db88-4705-8816-afe449faee11_600x800_fill_ffffff.webp?v=1787586780,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Caramelo,,,P - ( 34 a 36 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/01e648b2-db88-4705-8816-afe449faee11_600x800_fill_ffffff.webp?v=1787586780,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Caramelo,,,M - ( 38 a 40 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/01e648b2-db88-4705-8816-afe449faee11_600x800_fill_ffffff.webp?v=1787586780,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Caramelo,,,G - ( 42 a 44 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/01e648b2-db88-4705-8816-afe449faee11_600x800_fill_ffffff.webp?v=1787586780,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Caramelo,,,GG - ( 46 a 48 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/01e648b2-db88-4705-8816-afe449faee11_600x800_fill_ffffff.webp?v=1787586780,kg,,,
body-simples-com-brilho-lancamento,,,,,,,,,Caramelo,,,EXG - ( 50 a 52 ),,,,,,0.0,,0,deny,manual,39.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/01e648b2-db88-4705-8816-afe449faee11_600x800_fill_ffffff.webp?v=1787586780,kg,,,
jaqueta-better-lancamento,Jaqueta Better - LANÇAMENTO,"<table height=""30""></table>
<p> </p>
<p>Estilosa e cheia de atitude, a Jaqueta Better é o destaque da temporada! Feita em couro ecológico, ela combina moda consciente com um design superatual. O detalhe bicolor traz um toque moderno, enquanto os bordados frontais com a escrita<span> </span><em>Better</em><span> </span>e os números nas mangas reforçam a pegada streetwear que está dominando as redes.</p>
<p>Com abertura frontal em zíper e sobreposição em botões, além de punhos e barra em tecido canelado, garante um caimento impecável e muito conforto. Um modelo icônico, perfeito para quem ama seguir tendências com autenticidade.<br></p>
<p>Tecido: parte externa - couro ecológico / parte interna - tactel</p>
<p>Tamanho: P vestindo 36/38 - M vestindo 38/40 - G vestindo 40/42 - GG vestindo 42/44</p>",VESTIDOS,Sem categoria,"","",true,Cor,Preto,,Tamanho,PP - ( 32 a 34 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/876ed245-df88-4a78-8b7f-70b2a1f4be10_1600x2000_fill_ffffff.webp?v=1787586779,1,"",false,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/876ed245-df88-4a78-8b7f-70b2a1f4be10_1600x2000_fill_ffffff.webp?v=1787586779,kg,,,active
jaqueta-better-lancamento,,,,,,,,,Preto,,,P - ( 34 a 36 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/507b5564-1fcd-49a5-bbab-792654c6993e_600x800_fill_ffffff.webp?v=1787586778,2,"",,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/876ed245-df88-4a78-8b7f-70b2a1f4be10_1600x2000_fill_ffffff.webp?v=1787586779,kg,,,
jaqueta-better-lancamento,,,,,,,,,Preto,,,M - ( 38 a 40 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/2faf2d0e-5532-408f-a57a-d28344885756_600x800_fill_ffffff.webp?v=1787586779,3,"",,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/876ed245-df88-4a78-8b7f-70b2a1f4be10_1600x2000_fill_ffffff.webp?v=1787586779,kg,,,
jaqueta-better-lancamento,,,,,,,,,Preto,,,G - ( 42 a 44 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/98ef7722-5d5c-472b-8ab3-a0221573cb59_600x800_fill_ffffff.webp?v=1787586778,4,"",,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/876ed245-df88-4a78-8b7f-70b2a1f4be10_1600x2000_fill_ffffff.webp?v=1787586779,kg,,,
jaqueta-better-lancamento,,,,,,,,,Preto,,,GG - ( 46 a 48 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/f1ddfed3-3027-4921-86f5-894f938f9c80_600x800_fill_ffffff.webp?v=1787586778,5,"",,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/876ed245-df88-4a78-8b7f-70b2a1f4be10_1600x2000_fill_ffffff.webp?v=1787586779,kg,,,
jaqueta-better-lancamento,,,,,,,,,Preto,,,EXG - ( 50 a 52 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/e7ebadc7-fe4c-466e-9eca-f1926660e525_1600x2000_fill_ffffff.webp?v=1787586779,6,"",,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/876ed245-df88-4a78-8b7f-70b2a1f4be10_1600x2000_fill_ffffff.webp?v=1787586779,kg,,,
jaqueta-better-lancamento,,,,,,,,,Nude,,,PP - ( 32 a 34 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/507b5564-1fcd-49a5-bbab-792654c6993e_600x800_fill_ffffff.webp?v=1787586778,kg,,,
jaqueta-better-lancamento,,,,,,,,,Nude,,,P - ( 34 a 36 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/507b5564-1fcd-49a5-bbab-792654c6993e_600x800_fill_ffffff.webp?v=1787586778,kg,,,
jaqueta-better-lancamento,,,,,,,,,Nude,,,M - ( 38 a 40 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/507b5564-1fcd-49a5-bbab-792654c6993e_600x800_fill_ffffff.webp?v=1787586778,kg,,,
jaqueta-better-lancamento,,,,,,,,,Nude,,,G - ( 42 a 44 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/507b5564-1fcd-49a5-bbab-792654c6993e_600x800_fill_ffffff.webp?v=1787586778,kg,,,
jaqueta-better-lancamento,,,,,,,,,Nude,,,GG - ( 46 a 48 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/507b5564-1fcd-49a5-bbab-792654c6993e_600x800_fill_ffffff.webp?v=1787586778,kg,,,
jaqueta-better-lancamento,,,,,,,,,Nude,,,EXG - ( 50 a 52 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/507b5564-1fcd-49a5-bbab-792654c6993e_600x800_fill_ffffff.webp?v=1787586778,kg,,,
jaqueta-better-lancamento,,,,,,,,,Marrom,,,PP - ( 32 a 34 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/2faf2d0e-5532-408f-a57a-d28344885756_600x800_fill_ffffff.webp?v=1787586779,kg,,,
jaqueta-better-lancamento,,,,,,,,,Marrom,,,P - ( 34 a 36 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/2faf2d0e-5532-408f-a57a-d28344885756_600x800_fill_ffffff.webp?v=1787586779,kg,,,
jaqueta-better-lancamento,,,,,,,,,Marrom,,,M - ( 38 a 40 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/2faf2d0e-5532-408f-a57a-d28344885756_600x800_fill_ffffff.webp?v=1787586779,kg,,,
jaqueta-better-lancamento,,,,,,,,,Marrom,,,G - ( 42 a 44 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/2faf2d0e-5532-408f-a57a-d28344885756_600x800_fill_ffffff.webp?v=1787586779,kg,,,
jaqueta-better-lancamento,,,,,,,,,Marrom,,,GG - ( 46 a 48 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/2faf2d0e-5532-408f-a57a-d28344885756_600x800_fill_ffffff.webp?v=1787586779,kg,,,
jaqueta-better-lancamento,,,,,,,,,Marrom,,,EXG - ( 50 a 52 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/2faf2d0e-5532-408f-a57a-d28344885756_600x800_fill_ffffff.webp?v=1787586779,kg,,,
jaqueta-better-lancamento,,,,,,,,,Branco,,,PP - ( 32 a 34 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/98ef7722-5d5c-472b-8ab3-a0221573cb59_600x800_fill_ffffff.webp?v=1787586778,kg,,,
jaqueta-better-lancamento,,,,,,,,,Branco,,,P - ( 34 a 36 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/98ef7722-5d5c-472b-8ab3-a0221573cb59_600x800_fill_ffffff.webp?v=1787586778,kg,,,
jaqueta-better-lancamento,,,,,,,,,Branco,,,M - ( 38 a 40 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/98ef7722-5d5c-472b-8ab3-a0221573cb59_600x800_fill_ffffff.webp?v=1787586778,kg,,,
jaqueta-better-lancamento,,,,,,,,,Branco,,,G - ( 42 a 44 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/98ef7722-5d5c-472b-8ab3-a0221573cb59_600x800_fill_ffffff.webp?v=1787586778,kg,,,
jaqueta-better-lancamento,,,,,,,,,Branco,,,GG - ( 46 a 48 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/98ef7722-5d5c-472b-8ab3-a0221573cb59_600x800_fill_ffffff.webp?v=1787586778,kg,,,
jaqueta-better-lancamento,,,,,,,,,Branco,,,EXG - ( 50 a 52 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/98ef7722-5d5c-472b-8ab3-a0221573cb59_600x800_fill_ffffff.webp?v=1787586778,kg,,,
jaqueta-better-lancamento,,,,,,,,,Vermelho,,,PP - ( 32 a 34 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/f1ddfed3-3027-4921-86f5-894f938f9c80_600x800_fill_ffffff.webp?v=1787586778,kg,,,
jaqueta-better-lancamento,,,,,,,,,Vermelho,,,P - ( 34 a 36 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/f1ddfed3-3027-4921-86f5-894f938f9c80_600x800_fill_ffffff.webp?v=1787586778,kg,,,
jaqueta-better-lancamento,,,,,,,,,Vermelho,,,M - ( 38 a 40 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/f1ddfed3-3027-4921-86f5-894f938f9c80_600x800_fill_ffffff.webp?v=1787586778,kg,,,
jaqueta-better-lancamento,,,,,,,,,Vermelho,,,G - ( 42 a 44 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/f1ddfed3-3027-4921-86f5-894f938f9c80_600x800_fill_ffffff.webp?v=1787586778,kg,,,
jaqueta-better-lancamento,,,,,,,,,Vermelho,,,GG - ( 46 a 48 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/f1ddfed3-3027-4921-86f5-894f938f9c80_600x800_fill_ffffff.webp?v=1787586778,kg,,,
jaqueta-better-lancamento,,,,,,,,,Vermelho,,,EXG - ( 50 a 52 ),,,,,,0.0,,0,deny,manual,79.99,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/f1ddfed3-3027-4921-86f5-894f938f9c80_600x800_fill_ffffff.webp?v=1787586778,kg,,,
sobretudo-la-batida-lancamento,Sobretudo Lã Batida - LANÇAMENTO,"<table height=""30""></table>
<p> </p>
<p><strong>SOBRETUDO LÃ BATIDA</strong></p>
<p>O Sobretudo Lã Batida é uma peça de elegante e funcional, ideal para os meses mais frios. Este tipo de casaco é caracterizado por seu tecido grosso e resistente, feito de lã batida, que proporciona excelente isolamento térmico e durabilidade. Ideal . É um casaco longo que pode ser usado por muitos invernos, combinando estilo e funcionalidade.</p>
<p><strong>Composição:<span> </span></strong>Tecido: 100% poliéster, Pele: 100% poliéster, Forro: 100% poliéster.</p>
<p><strong>Tamanho:</strong><span> </span>P vestindo 36-38 / M vestindo 38-40 / G vestindo 40-42 </p>
<p><strong><em>Medidas:</em></strong></p>
<p>P - Cintura:  96cm / Altura: 110cm / Manga: 61cm</p>
<p>M - Cintura: 98cm/ Altura:113cm / Manga: 62cm</p>
<p>G - Cintura: 100cm / Altura: 116cm / Manga: 63cm </p>",VESTIDOS,Sem categoria,"","",true,Cor,Preto,,Tamanho,PP - ( 32 a 34 ),,,,,,0.0,,0,deny,manual,85.90,109.80,true,false,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/whatsapp-image-2025-05-19-at-113001_1600x2000_fill_ffffff.webp?v=1787586779,1,"",false,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/whatsapp-image-2025-05-19-at-113001_1600x2000_fill_ffffff.webp?v=1787586779,kg,,,active
sobretudo-la-batida-lancamento,,,,,,,,,Preto,,,P - ( 34 a 36 ),,,,,,0.0,,0,deny,manual,85.90,109.80,true,false,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/whatsapp-image-2025-05-19-at-113000_1600x2000_fill_ffffff.webp?v=1787586779,2,"",,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/whatsapp-image-2025-05-19-at-113001_1600x2000_fill_ffffff.webp?v=1787586779,kg,,,
sobretudo-la-batida-lancamento,,,,,,,,,Preto,,,M - ( 38 a 40 ),,,,,,0.0,,0,deny,manual,85.90,109.80,true,false,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/0ccf6331-bf48-4f90-bcdc-ee3f5d086604_1600x2000_fill_ffffff.webp?v=1787586778,3,"",,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/whatsapp-image-2025-05-19-at-113001_1600x2000_fill_ffffff.webp?v=1787586779,kg,,,
sobretudo-la-batida-lancamento,,,,,,,,,Preto,,,G - ( 42 a 44 ),,,,,,0.0,,0,deny,manual,85.90,109.80,true,false,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/whatsapp-image-2024-06-05-at-152636-1_600x800_fill_ffffff.webp?v=1787586777,4,"",,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/whatsapp-image-2025-05-19-at-113001_1600x2000_fill_ffffff.webp?v=1787586779,kg,,,
sobretudo-la-batida-lancamento,,,,,,,,,Preto,,,GG - ( 46 a 48 ),,,,,,0.0,,0,deny,manual,85.90,109.80,true,false,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/b0f3678b-a603-4847-8ddd-0b38012ca454_600x800_fill_ffffff.webp?v=1787586777,5,"",,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/whatsapp-image-2025-05-19-at-113001_1600x2000_fill_ffffff.webp?v=1787586779,kg,,,
sobretudo-la-batida-lancamento,,,,,,,,,Preto,,,EXG - ( 50 a 52 ),,,,,,0.0,,0,deny,manual,85.90,109.80,true,false,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/whatsapp-image-2025-05-19-at-113003_600x800_fill_ffffff.webp?v=1787586777,6,"",,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/whatsapp-image-2025-05-19-at-113001_1600x2000_fill_ffffff.webp?v=1787586779,kg,,,
sobretudo-la-batida-lancamento,,,,,,,,,Cinza,,,PP - ( 32 a 34 ),,,,,,0.0,,0,deny,manual,85.90,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/whatsapp-image-2025-05-19-at-113003_600x800_fill_ffffff.webp?v=1787586777,kg,,,
sobretudo-la-batida-lancamento,,,,,,,,,Cinza,,,P - ( 34 a 36 ),,,,,,0.0,,0,deny,manual,85.90,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/whatsapp-image-2025-05-19-at-113003_600x800_fill_ffffff.webp?v=1787586777,kg,,,
sobretudo-la-batida-lancamento,,,,,,,,,Cinza,,,M - ( 38 a 40 ),,,,,,0.0,,0,deny,manual,85.90,109.80,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0759/9698/7590/files/whatsapp-image-2025-05-19-at-113003_600x800_fill_ffffff.webp?v=1787586777,kg,,,
